fold,nearest_similarity,nearest_same_original_recording,retrieval_activated_at_selected_threshold
5,0.896492,False,False
2,0.8556621,False,False
1,0.9215827,False,False
2,0.88918096,False,False
1,0.9055943,False,False
1,0.9346994,False,False
3,0.91141695,False,False
4,0.8389225,False,False
2,0.8924682,True,False
5,0.8924682,True,False
2,0.8649586,False,False
2,0.90193313,False,False
2,0.8025707,False,False
5,0.9308956,False,False
3,0.8734328,False,False
5,0.91123015,False,False
1,0.97243416,True,False
3,0.9218552,False,False
5,0.97243416,True,False
2,0.96718043,True,False
4,0.96718043,True,False
1,0.95231855,True,False
4,0.84128076,False,False
5,0.95231855,True,False
2,0.95932627,True,False
3,0.867506,False,False
5,0.95932627,True,False
4,0.91418815,False,False
4,0.8506327,False,False
5,0.94653404,False,False
5,0.8576669,False,False
1,0.9348448,True,False
4,0.8786647,False,False
5,0.9348448,True,False
1,0.7721438,True,False
4,0.7721438,True,False
2,0.90209544,True,False
4,0.80811584,True,False
3,0.90209544,True,False
1,0.89573085,True,False
2,0.8288499,False,False
2,0.89573085,True,False
1,0.718034,False,False
1,0.7612079,False,False
3,0.718034,False,False
3,0.81646955,False,False
1,0.91390264,True,False
3,0.91390264,True,False
5,0.68810135,True,False
4,0.7869521,False,False
5,0.78690714,False,False
5,0.9605796,False,False
5,0.9365518,False,False
5,0.9340386,False,False
3,0.9685003,False,False
2,0.98713493,False,False
1,0.9773149,False,False
2,0.9824189,False,False
2,0.959829,False,False
2,0.9359274,False,False
5,0.9600864,False,False
3,0.94010067,False,False
4,0.95687616,True,False
2,0.96604896,True,False
1,0.94010067,False,False
5,0.96604896,True,False
4,0.9343399,False,False
3,0.9148356,False,False
1,0.96916085,False,False
2,0.9504893,False,False
5,0.9553946,True,False
2,0.961204,False,False
3,0.9265202,False,False
3,0.9466722,True,False
5,0.9681064,False,False
3,0.94599444,False,False
3,0.96245056,True,False
1,0.9687271,False,False
4,0.95194936,False,False
4,0.94455856,True,False
4,0.96916085,False,False
3,0.95194936,False,False
4,0.9533679,False,False
5,0.8870928,False,False
2,0.968644,True,False
5,0.97530603,False,False
1,0.968644,True,False
3,0.86901206,False,False
4,0.73754644,False,False
2,0.94487894,False,False
2,0.9044436,False,False
2,0.9023964,False,False
5,0.87174404,True,False
4,0.88332045,False,False
4,0.87174404,True,False
3,0.8456825,False,False
2,0.88332045,False,False
3,0.85670656,True,False
2,0.87075233,False,False
3,0.9123307,False,False
3,0.90296304,False,False
3,0.9959308,True,True
2,0.9959308,True,True
4,0.94103086,True,False
5,0.88656867,False,False
1,0.94103086,True,False
4,0.8960822,False,False
4,0.9334509,False,False
1,0.9681629,False,False
5,0.95141125,False,False
1,0.93755734,False,False
4,0.92397743,False,False
5,0.8641332,False,False
3,0.8957553,True,False
2,0.92104113,False,False
1,0.9211672,False,False
2,0.9118037,False,False
1,0.8528875,False,False
1,0.8621204,False,False
2,0.89725137,False,False
5,0.9241029,False,False
2,0.9217344,False,False
5,0.960516,False,False
2,0.9730927,False,False
1,0.9957772,True,True
2,0.98247737,False,False
3,0.9957772,True,True
5,0.9742539,True,False
1,0.9319967,False,False
1,0.9742539,True,False
3,0.9766939,True,False
4,0.84460765,False,False
4,0.9766939,True,False
5,0.94997215,True,False
4,0.94997215,True,False
4,0.8545649,False,False
4,0.9149561,True,False
3,0.9149561,True,False
2,0.9873754,False,False
5,0.9044482,False,False
1,0.91351235,False,False
1,0.86093086,True,False
5,0.6906706,True,False
2,0.86093086,True,False
1,0.9439317,True,False
3,0.6802795,False,False
5,0.9439317,True,False
3,0.95497715,True,False
1,0.95497715,True,False
3,0.79747224,False,False
3,0.84397984,False,False
4,0.99406075,True,False
3,0.99289113,False,False
5,0.99406075,True,False
2,0.9078412,False,False
1,0.9797088,False,False
4,0.9797088,False,False
1,0.97969705,True,False
4,0.96965396,True,False
3,0.9262178,True,False
5,0.96965396,True,False
4,0.9291724,True,False
2,0.79246914,False,False
3,0.9291724,True,False
1,0.9415582,True,False
2,0.9082738,False,False
4,0.9415582,True,False
1,0.90293217,False,False
1,0.92009825,False,False
2,0.79876375,True,False
5,0.8005506,False,False
3,0.79876375,True,False
1,0.78381157,False,False
1,0.7645154,False,False
5,0.96064234,True,False
3,0.9076938,False,False
3,0.96064246,True,False
5,0.99745816,True,True
4,0.9974584,True,True
2,0.97684944,False,False
4,0.9894126,True,False
2,0.99209523,True,False
4,0.99209523,True,False
2,0.9552069,True,False
1,0.80806893,False,False
3,0.9552069,True,False
5,0.9877438,False,False
3,0.97784084,False,False
5,0.9808408,False,False
4,0.9935997,True,False
2,0.9605681,False,False
1,0.9935997,True,False
2,0.86574817,False,False
5,0.7620061,False,False
1,0.84152335,False,False
4,0.88148165,False,False
